strength_of_noise,iteration,Method,avg_independent_features_statistics,min_independent_features_statistics,max_independent_features_statistics,avg_dependent_features_statistics,min_dependent_features_statistics,max_dependent_features_statistics,top3_selected_features,independent_vs_dependent_avg_statistics_diff_%
1.0,97,Distance_Correlation,0.017998429363737484,0.012220932837007254,0.027687728410809347,0.15858162306898219,0.019416663840239077,0.3562802094581414,"[5, 6, 7, 8, 9]",781.09
1.0,97,Proposed_Method,0.07683988973196107,0.07278666622026565,0.08028018055390185,0.15404025729209092,0.11849681232821246,0.17913980406828908,"[7, 8, 9]",100.47
1.0,98,Pearson_Correlation_(abs),0.007795739969126818,8.765870721664249e-05,0.02296914848270731,0.15203390272941464,0.02182552002363602,0.3972532920743013,"[3, 5, 7, 8, 9]",1850.22
1.0,98,Mutual_Information,0.0029120820392064487,0.0,0.01265251255596489,0.046747339319581784,0.0,0.11593781574382334,"[3, 6, 7, 8, 9]",1505.29
1.0,98,Distance_Correlation,0.017093641118499585,0.011970157547460442,0.026914543939261692,0.16296999696002892,0.03853789065539989,0.3489869169709102,"[7, 8, 9]",853.4
1.0,98,Proposed_Method,0.09340245290840496,0.09263382452990736,0.09430911750391185,0.11539427654705514,0.10509841792974205,0.12130198273356915,"[7, 8, 9]",23.55
1.0,99,Pearson_Correlation_(abs),0.008432525648637697,0.0011983040917680717,0.026250147963887437,0.14316476543711454,0.00901417037561916,0.40713738660007753,"[2, 4, 8, 9]",1597.77
1.0,99,Mutual_Information,0.0028947936521597534,0.0,0.015284830229516544,0.04299035127334664,0.0,0.0986468024859164,"[0, 7, 8, 9]",1385.09
1.0,99,Distance_Correlation,0.017460970759408927,0.012318316619255188,0.029976270501249444,0.1600893511266703,0.018939314455914086,0.3562272680215731,"[2, 7, 8, 9]",816.84
1.0,99,Proposed_Method,0.09039091931725478,0.08858386567385594,0.0912693230113267,0.12242118825973887,0.1101302369032129,0.13382566328028453,"[7, 8, 9]",35.44
10.0,0,Pearson_Correlation_(abs),0.007756621518228703,0.00019913778098404702,0.024428306776069865,0.032557411793034986,0.0029154429628167997,0.06936195582627441,"[0, 7, 8, 9]",319.74
10.0,0,Mutual_Information,0.003133583854098031,0.0,0.014930543424994447,0.15125260902628757,0.0,0.44374549595654855,"[1, 2, 4, 7, 8, 9]",4726.83
10.0,0,Distance_Correlation,0.017743336042485923,0.011614409131412281,0.03382916945151353,0.1740365155338817,0.02791786122743214,0.4328331224758346,"[4, 7, 8, 9]",880.86
10.0,0,Proposed_Method,0.06421764575842209,0.059821838273884216,0.06788989539452527,0.18349215989701514,0.06453595563878528,0.2949556573994194,"[3, 7, 9]",185.73
10.0,1,Pearson_Correlation_(abs),0.007178386990254907,0.00027721523545557776,0.02609135687314884,0.03435173219747625,0.0004466994005554786,0.09206346636889125,"[0, 2, 6, 7, 8, 9]",378.54
10.0,1,Mutual_Information,0.002669469196121755,0.0,0.01453745270651119,0.1480665152332694,0.007161116989380822,0.42667363024574456,"[5, 6, 7, 9]",5446.67
10.0,1,Distance_Correlation,0.017047750770322622,0.011622554887498625,0.023319944036854248,0.17634443340672845,0.013372556479101306,0.4365681602495615,"[2, 6, 7, 8, 9]",934.41
10.0,1,Proposed_Method,0.061400623554801526,0.0575841299929235,0.06544880955882404,0.19006521170546312,0.061509340692690005,0.3050685186604121,"[5, 7, 9]",209.55
10.0,2,Pearson_Correlation_(abs),0.006901923589973595,0.00015212700261203199,0.020570170725224168,0.028326702646332427,0.00019936642090523295,0.07110158221824539,"[0, 2, 6, 7, 8, 9]",310.42
10.0,2,Mutual_Information,0.00356370848514722,0.0,0.016767471527611377,0.15286539237076813,0.0,0.4388059701965368,"[6, 7, 8, 9]",4189.5
10.0,2,Distance_Correlation,0.017310647517893026,0.012245518192717436,0.02629285648431654,0.1708026118616749,0.014062654233204599,0.438536664547641,"[0, 6, 7, 8, 9]",886.69
10.0,2,Proposed_Method,0.06361736903317974,0.06080073976910886,0.06822757227786738,0.18489280558924723,0.06210344894112139,0.2799862842898861,"[3, 7, 9]",190.63
10.0,3,Pearson_Correlation_(abs),0.008955795900826216,0.00016634734318345655,0.020424996092636337,0.024279052500434342,0.0013573767507607895,0.06536679915587985,"[0, 3, 4, 5, 8, 9]",171.1
10.0,3,Mutual_Information,0.0032126181726654934,0.0,0.015740280605406554,0.14837714055673779,0.0,0.44513142167021336,"[0, 4, 5, 7, 9]",4518.57
10.0,3,Distance_Correlation,0.017964977999091154,0.012558360127201417,0.03189295713854508,0.17037725388471214,0.017846973770052694,0.43413041405037556,"[5, 7, 8, 9]",848.39
10.0,3,Proposed_Method,0.07628779153276924,0.07277493310673346,0.07971085254030079,0.15532848642353841,0.07521648452793847,0.22515317920175779,"[3, 7, 9]",103.61
10.0,4,Pearson_Correlation_(abs),0.009129560847837172,0.0006682816943914535,0.02501900954930254,0.029130749432549518,0.0015563316858608484,0.0827620703552325,"[1, 3, 5, 6, 8, 9]",219.08
10.0,4,Mutual_Information,0.0026131898041151422,0.0,0.014424585084007902,0.14623816853794835,0.0033727735154869265,0.4236009644647538,"[3, 4, 7, 8, 9]",5496.16
10.0,4,Distance_Correlation,0.017696372723171334,0.012876056700954116,0.02822620664126324,0.17516847897968793,0.02292615309006257,0.42981273882605503,"[3, 6, 7, 8, 9]",889.86
10.0,4,Proposed_Method,0.07012042300282509,0.06685725129791222,0.07341414807533977,0.16971901299340808,0.07351013857017398,0.25696874146124665,"[7, 8, 9]",142.04
10.0,5,Pearson_Correlation_(abs),0.00677453195110324,0.0010676101898677882,0.026681871222359044,0.027825788424717373,0.008160301217511065,0.06677784666185453,"[0, 1, 5, 7, 8, 9]",310.74
10.0,5,Mutual_Information,0.003569966691175052,0.0,0.019213472412136667,0.14908889629136488,0.0,0.44115610186685394,"[6, 7, 8, 9]",4076.2
10.0,5,Distance_Correlation,0.017159466007805983,0.012508842653563121,0.026528034381928887,0.17013986030540365,0.018819331320391767,0.42914676195021323,"[0, 7, 8, 9]",891.52
10.0,5,Proposed_Method,0.06734766647659947,0.06454073441240632,0.07189378763506778,0.17618877822126797,0.0682505794830225,0.27229041772818546,"[5, 7, 9]",161.61
10.0,6,Pearson_Correlation_(abs),0.008509114188108381,4.9895583432845705e-05,0.029425953080917937,0.02427501419416106,0.0004758992664600922,0.06481303637559278,"[3, 4, 6, 8, 9]",185.28
10.0,6,Mutual_Information,0.0028252103826585254,0.0,0.020650538284153086,0.14283553453981668,0.0,0.42181755279383193,"[0, 3, 6, 7, 8, 9]",4955.75
10.0,6,Distance_Correlation,0.018038351860455364,0.012427808817390477,0.031472869391249075,0.16918038895067258,0.019810249059314302,0.4325837317937561,"[3, 4, 7, 8, 9]",837.89
10.0,6,Proposed_Method,0.07517177083396402,0.07286256866750826,0.07730297683750428,0.1579325347207506,0.07565717899223218,0.24644845980722901,"[3, 7, 9]",110.1
10.0,7,Pearson_Correlation_(abs),0.008393382904599265,0.00048353649480711245,0.02132961168756802,0.02966415037696217,0.004509106686701644,0.07135969308532851,"[2, 3, 6, 8, 9]",253.42
10.0,7,Mutual_Information,0.0026286353904326184,0.0,0.017504557562421752,0.15008823928072848,0.00294655973064728,0.4388978101508254,"[2, 5, 6, 7, 9]",5609.74
10.0,7,Distance_Correlation,0.01763148868395143,0.013098861534515085,0.025515307608427285,0.17229151446820712,0.019225496776038593,0.4348216251839265,"[2, 7, 8, 9]",877.18
10.0,7,Proposed_Method,0.07779991095152884,0.07650652605773488,0.0800637057108397,0.151800207779766,0.07828229814330774,0.22017034410035094,"[6, 7, 9]",95.12
10.0,8,Pearson_Correlation_(abs),0.007438356176422596,1.3618103325361361e-05,0.02203557101508369,0.024756724899823446,0.0004036923507939005,0.06575374928111684,"[0, 1, 2, 6, 8, 9]",232.83
10.0,8,Mutual_Information,0.0035568855029278596,0.0,0.02105229244773099,0.1498916292524687,0.005621937169362212,0.43729953410285916,"[0, 2, 4, 7, 9]",4114.13
10.0,8,Distance_Correlation,0.017126398207640087,0.011287672818006538,0.025202338122623392,0.17349802135375328,0.01754699026331767,0.4403492509570838,"[1, 6, 7, 8, 9]",913.04
10.0,8,Proposed_Method,0.068996902082443,0.064356184792975,0.07200804264001144,0.17234056180763302,0.07116856066849167,0.255490935046939,"[0, 7, 9]",149.78
10.0,9,Pearson_Correlation_(abs),0.007503686131269507,0.0001780588746235099,0.02648156586036021,0.030983155027425602,0.004547022806282896,0.08264710605338031,"[2, 6, 7, 8, 9]",312.91
10.0,9,Mutual_Information,0.004378764049451341,0.0,0.021187154741391545,0.1521909301871943,0.0032075888072675696,0.43661482781686,"[0, 5, 6, 7, 9]",3375.66
10.0,9,Distance_Correlation,0.017668052986033623,0.012398566072507965,0.02860679096973714,0.17194766012483229,0.016486714209300576,0.43332433503148815,"[1, 5, 7, 8, 9]",873.21
10.0,9,Proposed_Method,0.07556292226146208,0.07253478469576627,0.07793100385005783,0.15701984805658847,0.07377386544415418,0.24203153392104554,"[6, 7, 9]",107.8
10.0,10,Pearson_Correlation_(abs),0.007685972900217258,1.6986476487951576e-05,0.019039263889934002,0.02208373478253892,0.0031704101701095174,0.059405041836137006,"[5, 6, 8, 9]",187.33
10.0,10,Mutual_Information,0.0025295522254486108,0.0,0.016184055983506695,0.15015695728953204,0.0,0.44257600434677347,"[0, 4, 5, 6, 7, 9]",5836.11
10.0,10,Distance_Correlation,0.017906364009847964,0.01140491030985182,0.028801756782313045,0.16748987482697106,0.016211041041897443,0.43022611997375254,"[6, 7, 8, 9]",835.37
10.0,10,Proposed_Method,0.06911764646799146,0.06545761434999119,0.07202648167183248,0.17205882490801996,0.06906001381153541,0.27490878509027367,"[2, 7, 9]",148.94
10.0,11,Pearson_Correlation_(abs),0.006665065126966223,3.665231757507194e-05,0.024737098428917678,0.028474509977238605,0.004397127084882793,0.07147039223772493,"[1, 2, 4, 8, 9]",327.22
10.0,11,Mutual_Information,0.003549978066425208,0.0,0.015011040483890348,0.1443826987967712,0.000572414826763179,0.43167088567308465,"[1, 2, 7, 8, 9]",3967.14
10.0,11,Distance_Correlation,0.01695720721307521,0.011444903033931331,0.02510505760354345,0.17037805814304552,0.016505540567949777,0.4344218665866757,"[1, 2, 7, 8, 9]",904.75
10.0,11,Proposed_Method,0.053702435690183715,0.05024206011333741,0.058299810128161,0.20802765005623794,0.054108433665224935,0.34749717420693305,"[3, 7, 9]",287.37
10.0,12,Pearson_Correlation_(abs),0.008289723879726651,0.0006328257792958846,0.02950243813711939,0.022947974237892587,0.0023002939269382346,0.06072804019381852,"[4, 5, 6, 7, 8, 9]",176.82
10.0,12,Mutual_Information,0.0038054650709788127,0.0,0.016008402063272698,0.14744911527590077,0.0,0.4403569160726972,"[0, 5, 7, 9]",3774.67
10.0,12,Distance_Correlation,0.017761237551874344,0.011505388380532142,0.02985870225184835,0.1678647763661142,0.012033325370083989,0.4382572646027115,"[4, 7, 8, 9]",845.12
10.0,12,Proposed_Method,0.07228459274309315,0.06797543801200572,0.0781557781327591,0.1646692835994493,0.07412751751991117,0.2333708447045812,"[3, 7, 9]",127.81
10.0,13,Pearson_Correlation_(abs),0.007931444188662198,1.353455060759902e-05,0.01861326248734547,0.026257654140508544,0.004562971049081887,0.061805753379067824,"[4, 5, 8, 9]",231.06
10.0,13,Mutual_Information,0.00269290981960094,0.0,0.02159553264388414,0.15044429149136374,0.0,0.44804259346680286,"[1, 2, 4, 7, 9]",5486.68
10.0,13,Distance_Correlation,0.016699418063266032,0.01182588784744611,0.023120210599086404,0.16813871495551358,0.01786070266424113,0.4323070060681213,"[3, 7, 8, 9]",906.85
10.0,13,Proposed_Method,0.06240737045498902,0.05811943241774592,0.06609808096311941,0.18771613560502556,0.06056780667230245,0.28454360849182986,"[2, 7, 9]",200.79
10.0,14,Pearson_Correlation_(abs),0.0072711701187130814,1.8785994267701835e-05,0.020961396415789788,0.025818178566325903,0.006320381393005145,0.06254824801980194,"[0, 1, 3, 5, 8, 9]",255.08
10.0,14,Mutual_Information,0.0031432126841592065,0.0,0.018388508886721944,0.15030755558275585,0.00599431079795032,0.4283125371063994,"[3, 4, 7, 8, 9]",4681.97
10.0,14,Distance_Correlation,0.017150217514427708,0.01327405217482403,0.025569931409212775,0.16856801240859,0.016064869404080227,0.4330301423734703,"[0, 5, 7, 8, 9]",882.89
10.0,14,Proposed_Method,0.07588573627380882,0.06989259163647736,0.08092696655659021,0.15626661536111278,0.07484135679660486,0.20575646317744706,"[3, 7, 9]",105.92
10.0,15,Pearson_Correlation_(abs),0.007894676314363299,0.00018534417979070537,0.02725134397411405,0.03835626938121838,0.006821391785161392,0.08648084536645059,"[5, 7, 8, 9]",385.85
10.0,15,Mutual_Information,0.0029327479980087155,0.0,0.013112684130932806,0.1492063159524477,0.004929049510502992,0.4344926304312766,"[1, 4, 7, 9]",4987.59
10.0,15,Distance_Correlation,0.01746899875609474,0.012190695302600018,0.02559699067315259,0.17763091592915767,0.02570645409870442,0.43206853962079017,"[7, 8, 9]",916.84
10.0,15,Proposed_Method,0.07239725940149164,0.06959171230979883,0.07586551350190142,0.1644063947298529,0.07531484658541264,0.2513385534830977,"[5, 7, 9]",127.09
10.0,16,Pearson_Correlation_(abs),0.007287444893320525,4.0512873425567075e-05,0.022187708535988455,0.025353903976443267,0.009937347003246767,0.055483302662300366,"[2, 4, 8, 9]",247.91
10.0,16,Mutual_Information,0.0025221466701535653,0.0,0.016306361235846722,0.14332798129070076,0.0,0.42998394387210226,"[0, 6, 7, 9]",5582.78
10.0,16,Distance_Correlation,0.017865990837717786,0.013573644444093143,0.02744384486275774,0.16826638904305669,0.019267903480008834,0.43483639308240585,"[2, 4, 7, 8, 9]",841.83
10.0,16,Proposed_Method,0.07728873793653222,0.0723907551882162,0.08434930620957792,0.15299294481475814,0.07429129193467522,0.24393655608645806,"[5, 7, 9]",97.95
10.0,17,Pearson_Correlation_(abs),0.007034578924983101,0.0005341081041902503,0.020152014085421523,0.02885312190406363,0.00028534288719473706,0.0679590527137471,"[1, 2, 7, 8, 9]",310.16
10.0,17,Mutual_Information,0.0027961407758166964,0.0,0.023328984127071628,0.1412198527070867,0.0,0.4236595581212601,"[1, 2, 4, 7, 9]",4950.53
10.0,17,Distance_Correlation,0.01708357901615624,0.011612321558802194,0.027701939015261662,0.1683849187339405,0.015429284373951512,0.433361071924794,"[1, 4, 7, 8, 9]",885.65
10.0,17,Proposed_Method,0.06936846171879227,0.06596525209017964,0.07175688321089393,0.1714735893228181,0.0700771093596958,0.2504792604118341,"[3, 7, 9]",147.19
10.0,18,Pearson_Correlation_(abs),0.008602329855896715,0.00018562766668150016,0.02699254797411063,0.027929650747936147,0.0014475367098308752,0.07388886864048765,"[1, 6, 7, 8, 9]",224.68
10.0,18,Mutual_Information,0.0033552497258106093,0.0,0.02567292233838181,0.143959876022801,0.0,0.425150192131035,"[0, 3, 5, 6, 7, 9]",4190.59
10.0,18,Distance_Correlation,0.017842151358932724,0.012794409217199983,0.024729494728307426,0.17181080256859396,0.017313861373861497,0.43317438876503234,"[6, 7, 8, 9]",862.95
10.0,18,Proposed_Method,0.06588518503295718,0.06256734489944792,0.06713337791602275,0.1796012349230999,0.06616107553515095,0.28610715770966494,"[6, 7, 9]",172.6
10.0,19,Pearson_Correlation_(abs),0.007181230544932147,0.0002127625927731262,0.017951841057648594,0.027007336358967654,0.0024482935046716576,0.06371946392993744,"[0, 2, 7, 8, 9]",276.08
10.0,19,Mutual_Information,0.003408590737464219,0.0,0.02094976746078192,0.14646047304611365,0.0,0.43747502702803587,"[3, 4, 7, 9]",4196.8
10.0,19,Distance_Correlation,0.01748800006417112,0.011896226361757608,0.02604323781198607,0.17312878623065556,0.019160984788195733,0.4350524896704341,"[3, 7, 8, 9]",889.99
10.0,19,Proposed_Method,0.06676063907371879,0.06409833881922838,0.06862177355289617,0.1775585088279895,0.06793866068247521,0.27179956801180405,"[0, 7, 9]",165.96
10.0,20,Pearson_Correlation_(abs),0.0073139075799817255,0.00024330413064139526,0.029637657882717508,0.023272865716515028,0.0025629078148508458,0.06417718352853118,"[0, 1, 2, 5, 8, 9]",218.2
10.0,20,Mutual_Information,0.0031797824498957226,0.0,0.02138116499364795,0.1444467865265251,0.0,0.4229949766836638,"[2, 3, 6, 7, 8, 9]",4442.66
10.0,20,Distance_Correlation,0.01777530892890919,0.013544218021280637,0.02988812720404622,0.16836889900938645,0.01794640754462195,0.4299836841068839,"[1, 2, 7, 8, 9]",847.21
10.0,20,Proposed_Method,0.0707520411802142,0.06802317350833753,0.07289608572297204,0.16824523724616683,0.0696291210063077,0.2630018870147825,"[6, 7, 9]",137.8
10.0,21,Pearson_Correlation_(abs),0.008917819574150833,0.00023166213419270167,0.024136003429259707,0.01985994668286321,0.0023147501623426692,0.05469357695143169,"[3, 4, 6, 8, 9]",122.7
10.0,21,Mutual_Information,0.001757013428498195,0.0,0.0073022122429744485,0.13884287521972816,0.0,0.4162792521157499,"[1, 2, 5, 7, 9]",7802.21
10.0,21,Distance_Correlation,0.01835705495565831,0.011817323779917156,0.028291163900183613,0.16496288433301307,0.015976056847782315,0.4287618802745825,"[3, 4, 7, 8, 9]",798.63
10.0,21,Proposed_Method,0.07266981895688522,0.07104454741006129,0.07414741566825246,0.16377042243393444,0.07077468986900909,0.2623592097902607,"[0, 7, 9]",125.36
10.0,22,Pearson_Correlation_(abs),0.007417117575404631,0.0003118934053780311,0.0231495662491222,0.03600892097694852,0.014456695224516156,0.07488604407166842,"[2, 4, 8, 9]",385.48
10.0,22,Mutual_Information,0.0025566640817991726,0.0,0.018566943334694663,0.1441177698594093,0.0,0.43096197341019593,"[1, 2, 7, 8, 9]",5536.95
10.0,22,Distance_Correlation,0.017350211627124367,0.012646383573444123,0.02810316410594345,0.17479296990065696,0.023622640407708055,0.4310466946584577,"[1, 7, 8, 9]",907.44
10.0,22,Proposed_Method,0.07754692490580205,0.07535413577556979,0.0790804803303541,0.15239050855312855,0.07846910357798052,0.23028079209315702,"[6, 7, 9]",96.51
10.0,23,Pearson_Correlation_(abs),0.009254224112350705,0.0010823150889529044,0.030300288990442605,0.022546545375273383,0.004682310477745902,0.05703896178346797,"[1, 4, 7, 8, 9]",143.64
10.0,23,Mutual_Information,0.00404815233542845,0.0,0.01847526206640282,0.14317296403831747,0.0007538961228590324,0.4228953522200394,"[1, 2, 7, 8, 9]",3436.75
10.0,23,Distance_Correlation,0.01833611877504733,0.012682252358992587,0.030790247250753924,0.1688912121225291,0.017370757148407797,0.4397244404605946,"[4, 7, 8, 9]",821.08
10.0,23,Proposed_Method,0.06855388537057304,0.062205036279035106,0.07189299962993533,0.173374267468663,0.06969105731328216,0.2541045773040047,"[1, 7, 9]",152.9
10.0,24,Pearson_Correlation_(abs),0.007716396872761024,0.00010334509645591104,0.02249364839867896,0.03718886618673926,0.0032534321594955367,0.08529433526329516,"[2, 7, 8, 9]",381.95
10.0,24,Mutual_Information,0.0034883667481894884,0.0,0.018204931258781976,0.14399427240813503,0.0,0.43134083073232965,"[1, 2, 5, 7, 9]",4027.84
10.0,24,Distance_Correlation,0.017529258053401147,0.011749523205748366,0.027423447971529725,0.17479846618382544,0.02111801924646938,0.4320616099352515,"[2, 7, 8, 9]",897.18
10.0,24,Proposed_Method,0.06464193189546515,0.06346760012612804,0.06650054500947788,0.1825021589105813,0.07274206315906274,0.27673594606644253,"[7, 8, 9]",182.33
10.0,25,Pearson_Correlation_(abs),0.007704097869321348,0.00022226506948604582,0.024476517906986937,0.02579584771366279,0.00274065129477272,0.06709591953449089,"[0, 2, 5, 8, 9]",234.83
10.0,25,Mutual_Information,0.0026685084410734325,0.0,0.011780442921044632,0.1498963227143554,0.0019275387558241874,0.4380373209249271,"[1, 3, 6, 7, 8, 9]",5517.23
10.0,25,Distance_Correlation,0.017560367651371308,0.011968149546393688,0.026828400251079708,0.16865555213583006,0.012262230975429235,0.43540590442415333,"[0, 2, 7, 8, 9]",860.43
10.0,25,Proposed_Method,0.07531268634198192,0.07354927465513003,0.07751273442361603,0.15760373186870888,0.07555649341788179,0.24386611941291508,"[2, 7, 9]",109.27
10.0,26,Pearson_Correlation_(abs),0.008523509421235384,0.00011932126882322803,0.026918858021058315,0.024335057182432552,0.000491950361233047,0.06289439935824227,"[2, 7, 8, 9]",185.51
10.0,26,Mutual_Information,0.0037323618736728207,0.0,0.020186938377592334,0.1451687267285496,0.0,0.4287235493639008,"[2, 3, 4, 7, 9]",3789.46
10.0,26,Distance_Correlation,0.01867611179100066,0.013048482550807074,0.028846472202362704,0.16879133664320675,0.014704160939153665,0.4319706948479771,"[4, 7, 8, 9]",803.78
10.0,26,Proposed_Method,0.0764761032220422,0.0741980686970557,0.07862700202711856,0.1548890924819016,0.07647400460429085,0.23999873724848642,"[6, 7, 9]",102.53
10.0,27,Pearson_Correlation_(abs),0.007960304579799226,0.0005691044763888039,0.021980998724163755,0.02931682332159309,0.0035294717672335716,0.06204343978900986,"[5, 6, 7, 8, 9]",268.29
10.0,27,Mutual_Information,0.002243071484181934,0.0,0.015303082113058863,0.14712732732441788,0.0,0.44040678027231284,"[1, 3, 6, 7, 9]",6459.19
10.0,27,Distance_Correlation,0.017291345560445925,0.012072042078953425,0.026991978568944478,0.16855553134809775,0.02425757057748969,0.43037318480566206,"[5, 6, 7, 8, 9]",874.8
10.0,27,Proposed_Method,0.06296820840088475,0.05981148803460108,0.06748433519960441,0.18640751373126888,0.06332044735850041,0.2884451380850033,"[2, 7, 9]",196.03
10.0,28,Pearson_Correlation_(abs),0.007171330683669105,0.00042757705600091474,0.01776650418675977,0.030974790322362427,0.0071694992153858396,0.06524310732481936,"[3, 7, 8, 9]",331.93
10.0,28,Mutual_Information,0.0038161244864755397,0.0,0.017081753632390395,0.14369807108516439,0.0,0.42243324479641586,"[1, 4, 7, 9]",3665.55
10.0,28,Distance_Correlation,0.017061738617352645,0.012826528576005133,0.024851249391975513,0.16982505935492564,0.015808169868759388,0.4337280075249452,"[3, 7, 8, 9]",895.36
10.0,28,Proposed_Method,0.0733410029561693,0.07027562543927263,0.07674340401523648,0.16220432643560498,0.07214881179996814,0.21981185669787706,"[5, 7, 9]",121.16
10.0,29,Pearson_Correlation_(abs),0.00836485375646847,0.0006209450809283691,0.023906344577439967,0.02946695701972372,0.00684599391758577,0.06481902642580717,"[0, 6, 7, 8, 9]",252.27
10.0,29,Mutual_Information,0.002578969730150572,0.0,0.013505986773751921,0.1372067532467227,0.0,0.4075027903459949,"[0, 1, 2, 7, 9]",5220.22
10.0,29,Distance_Correlation,0.017629789319733764,0.013401550050891671,0.025998400768926632,0.16718455750834052,0.018155430706107593,0.4261727960076633,"[0, 7, 8, 9]",848.31
10.0,29,Proposed_Method,0.0644515769318553,0.060975796507164254,0.06871463254696263,0.1829463204923376,0.06499319022912096,0.2796133203368556,"[3, 7, 9]",183.85
10.0,30,Pearson_Correlation_(abs),0.008341975371175989,0.0006491509529080804,0.023283110745299058,0.030844697836600737,0.00044894734643682296,0.0783644621225892,"[0, 2, 3, 7, 8, 9]",269.75
10.0,30,Mutual_Information,0.002488951745391517,0.0,0.011753289682863155,0.14915523677048062,0.0,0.4338316607489565,"[0, 6, 7, 8, 9]",5892.69
10.0,30,Distance_Correlation,0.017337258011376082,0.011913701493051094,0.027203106315031277,0.1707369346515847,0.017070315690019797,0.4262409530283264,"[2, 7, 8, 9]",884.8
10.0,30,Proposed_Method,0.0641235916629053,0.06032289265297371,0.06755653480115971,0.18371161945322104,0.06528499239467567,0.27505211828765835,"[6, 7, 9]",186.5
10.0,31,Pearson_Correlation_(abs),0.008072049743881368,0.0003951330211093794,0.022642598193767204,0.029217653389607422,0.009217744353411265,0.06640495983163103,"[0, 3, 5, 8, 9]",261.96
10.0,31,Mutual_Information,0.003640919400545255,0.0,0.016140472807790296,0.14885289896511575,0.0,0.4465586968953472,"[3, 5, 7, 9]",3988.33
10.0,31,Distance_Correlation,0.017421146012953834,0.011863288408594127,0.030129695750176,0.1737829793593115,0.018310229552604612,0.44237624139273124,"[0, 7, 8, 9]",897.54
10.0,31,Proposed_Method,0.0762976416246396,0.07536635917249265,0.07742246001981147,0.15530550287584097,0.07779515343341173,0.2272854411989524,"[7, 8, 9]",103.55
10.0,32,Pearson_Correlation_(abs),0.006206275595821721,0.00018595421465089152,0.030388000131392725,0.032102718673907384,0.00761451158202471,0.08080187918074566,"[0, 5, 6, 7, 8, 9]",417.26
10.0,32,Mutual_Information,0.002961531323500405,0.0,0.02177514859752616,0.14166725814568407,0.0,0.4250017744370522,"[3, 4, 5, 7, 9]",4683.58
10.0,32,Distance_Correlation,0.01700725432235814,0.012343432955182747,0.030977160898887177,0.17358749076339308,0.015875301898094142,0.4326381740618121,"[0, 6, 7, 8, 9]",920.67
10.0,32,Proposed_Method,0.07414187710529536,0.07320498716756475,0.07561476143182494,0.16033562008764415,0.07412780127934356,0.2518100753838193,"[3, 7, 9]",116.26
10.0,33,Pearson_Correlation_(abs),0.008371252287480343,6.814934948467994e-05,0.02342399913915476,0.03717164353957061,0.01201339250107099,0.0735192865120956,"[1, 7, 8, 9]",344.04
10.0,33,Mutual_Information,0.0021964216271183425,0.0,0.013082111304615118,0.15334442372628754,0.007089867833036223,0.4391929423790293,"[1, 7, 8, 9]",6881.56
10.0,33,Distance_Correlation,0.018301651876119717,0.0132678617278432,0.03355656534953043,0.17289743113956837,0.025873642219560036,0.429612222603387,"[1, 7, 8, 9]",844.71
10.0,33,Proposed_Method,0.0655720424066245,0.06350241561513471,0.06935149681624991,0.18033190105120953,0.0669962817086592,0.2892207339271694,"[2, 7, 9]",175.01
10.0,34,Pearson_Correlation_(abs),0.007291439719820436,6.645078657162137e-06,0.021762859467904575,0.03494368279209999,0.008846282070002046,0.08465742844773277,"[1, 3, 6, 8, 9]",379.24
10.0,34,Mutual_Information,0.0022233073384426865,0.0,0.014934863648258023,0.14363213944063316,0.0,0.4308964183218995,"[2, 5, 7, 9]",6360.29
10.0,34,Distance_Correlation,0.01675754041709238,0.012664622415341975,0.024099137117129656,0.1741888850081541,0.015801132355156833,0.4349692537338974,"[3, 6, 7, 8, 9]",939.47
10.0,34,Proposed_Method,0.06944575360749423,0.06440698836602216,0.07477509040732123,0.17129324158251344,0.07316420495693461,0.2513213038282451,"[2, 7, 9]",146.66
10.0,35,Pearson_Correlation_(abs),0.009026353521134527,0.00021995985423331918,0.024726967778792155,0.0327371848517802,0.011104224178508466,0.05700349060558502,"[1, 6, 7, 8, 9]",262.68
10.0,35,Mutual_Information,0.002885892823186351,0.0,0.012697289225705788,0.14107037620477256,0.0,0.42321112861431764,"[0, 2, 6, 7, 9]",4788.27
10.0,35,Distance_Correlation,0.018574630683200137,0.012429067131400526,0.03040552928859234,0.16616831190843023,0.01446026007691362,0.4367334773188336,"[1, 6, 7, 8, 9]",794.6
10.0,35,Proposed_Method,0.06914571181280224,0.06435124676472895,0.07140251021612311,0.1719933391034614,0.06686027024950401,0.26151177505347706,"[1, 7, 9]",148.74
10.0,36,Pearson_Correlation_(abs),0.00789880187421251,0.0001805963020120155,0.02681149296205288,0.02964922716244196,0.00021415996706054138,0.07223805320998594,"[1, 3, 8, 9]",275.36
10.0,36,Mutual_Information,0.003040512368556466,0.0,0.014330577560911273,0.14847966803664323,0.0,0.44543900410992965,"[0, 6, 7, 8, 9]",4783.38
10.0,36,Distance_Correlation,0.017178777681692525,0.012589737518754727,0.02657348604012612,0.1693827577457131,0.013481005138912507,0.43264020330293423,"[3, 7, 8, 9]",886.0
10.0,36,Proposed_Method,0.06801840848715794,0.06372914985788253,0.07410635851817891,0.17462371352996486,0.0648092880514042,0.30490497442546005,"[2, 7, 9]",156.73
